time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2019-05-15T10:06:55.443Z,37.153784,-8.581653,4293.16,-7.143909795297871,-7.153312193554126,49.49438662964203,1.0,1.0,1.0,219.52,1.0,3,9
2019-05-15T10:06:55.556Z,37.153778,-8.581658,4288.76,-6.945949223593287,-6.379803291670056,46.507803700724324,1.0,1.0,1.0,216.37,1.0,3,9
2019-05-15T10:06:55.666Z,37.153778,-8.581658,4281.91,-6.7479886518887024,-5.606294389785987,48.25325824617893,1.0,1.0,1.0,216.37,1.0,3,10
2019-05-15T10:06:55.776Z,37.153776,-8.581661,4275.78,-6.282932983963769,-5.25149612013266,49.80579243765124,1.0,1.0,1.0,224.13,1.0,3,10
2019-05-15T10:06:55.886Z,37.153771,-8.581667,4270.28,-5.722903675970226,-4.946384150605807,50.09670152856006,1.0,1.0,1.0,228.15,1.0,3,10
2019-05-15T10:06:56.000Z,37.153769,-8.58167,4265.18,-5.416620666621222,-4.961638377831715,50.334979040520885,1.0,1.0,1.0,227.58,1.0,3,10
2019-05-15T10:06:56.083Z,37.153769,-8.58167,4259.99,-5.215998947452836,-5.169766451491497,55.05339251743927,1.0,1.0,1.0,227.58,1.0,3,10
2019-05-15T10:06:56.166Z,37.153766,-8.581673,4254.74,-4.934019208967314,-5.332605427235518,55.24944947253171,1.0,1.0,1.0,228.8,1.0,3,10
2019-05-15T10:06:56.250Z,37.153764,-8.581676,4249.84,-4.719190731456843,-5.360678226547234,55.77066159374276,1.0,1.0,1.0,231.31,1.0,3,10
2019-05-15T10:06:56.333Z,37.153764,-8.581676,4244.92,-4.59933589401498,-5.339064725732476,57.62608328048992,1.0,1.0,1.0,231.31,1.0,3,10
2019-05-15T10:06:56.416Z,37.153763,-8.581679,4240.38,-4.368643297720476,-5.21263812138452,59.618473895582746,1.0,1.0,1.0,231.55,1.0,3,10
2019-05-15T10:06:56.496Z,37.153761,-8.581681,4235.51,-3.94931263397146,-4.863084663144556,59.2874497991957,1.0,1.0,1.0,232.1,1.0,3,10
2019-05-15T10:06:56.580Z,37.15376,-8.581683,4230.8,-3.366573910722603,-4.566441824031232,57.85113310384295,1.0,1.0,1.0,246.13,1.0,3,10
2019-05-15T10:06:56.663Z,37.153759,-8.581685,4226.51,-2.7132525141756156,-4.216009249045512,56.52181583476742,1.0,1.0,1.0,254.59,1.0,3,10
2019-05-15T10:06:56.746Z,37.153759,-8.581687,4221.13,-1.8853134294947942,-3.9457585996988227,57.63024956970727,1.0,1.0,1.0,268.48,1.0,3,9
2019-05-15T10:06:56.830Z,37.153759,-8.581693,4216.13,-1.1252083299089146,-3.940042621134446,58.59525243832468,1.0,1.0,1.0,269.79,1.0,3,9
2019-05-15T10:06:56.913Z,37.153759,-8.581693,4210.62,-0.5537412977775461,-4.157453496462079,59.697360872060415,1.0,1.0,1.0,269.79,1.0,3,9
2019-05-15T10:06:57.000Z,37.153759,-8.581696,4205.32,-0.0941878979981694,-4.525768431595803,60.66698320375205,1.0,1.0,1.0,276.62,1.0,3,9
2019-05-15T10:06:57.126Z,37.15376,-8.581699,4197.0,0.16452827812499796,-5.102679641176664,63.535983012510506,1.0,1.0,1.0,272.81,1.0,3,9
2019-05-15T10:06:57.250Z,37.15376,-8.581708,4189.77,0.043187515855859594,-6.029068277981073,62.23341791340344,1.0,1.0,1.0,265.26,1.0,3,9
2019-05-15T10:06:57.376Z,37.15376,-8.581708,4181.86,-0.09560478667483059,-6.789185356062168,62.88421156419831,1.0,1.0,1.0,265.26,1.0,3,9
2019-05-15T10:06:57.500Z,37.153759,-8.581713,4175.0,-0.5668433252476208,-7.48013306426775,60.671619259494584,1.0,1.0,1.0,253.92,1.0,3,9
2019-05-15T10:06:57.626Z,37.153756,-8.581722,4168.13,-1.4652024720604344,-7.832228602805863,59.392473118278886,1.0,1.0,1.0,242.33,1.0,3,9
2019-05-15T10:06:57.750Z,37.153756,-8.581722,4160.89,-2.2973561201360435,-8.012391997142432,57.86354326676849,1.0,1.0,1.0,242.33,1.0,3,9
2019-05-15T10:06:57.876Z,37.153752,-8.581729,4154.39,-2.967842265313272,-7.556989407491021,56.51971326164886,1.0,1.0,1.0,237.19,1.0,3,9
2019-05-15T10:06:58.000Z,37.153747,-8.581736,4148.74,-4.072431613244715,-6.611873164560855,53.077060931899425,1.0,1.0,1.0,211.73,1.0,3,9
2019-05-15T10:06:58.083Z,37.153744,-8.581739,4145.34,-4.727736378581308,-6.429682123456365,50.205315887204165,1.0,1.0,1.0,232.35,1.0,3,9
2019-05-15T10:06:58.166Z,37.153742,-8.581742,4142.21,-5.09168599095773,-5.588237099760527,46.842722657141486,1.0,1.0,1.0,208.89,1.0,3,9
2019-05-15T10:06:58.250Z,37.153739,-8.581744,4136.39,-5.354389245488588,-5.13477712330294,49.022446159445295,1.0,1.0,1.0,224.48,1.0,3,10
2019-05-15T10:06:58.333Z,37.153736,-8.581748,4131.1,-5.910026081779361,-5.110096926121644,51.451973793792114,1.0,1.0,1.0,222.09,1.0,3,10
